id_student ,gender ,highest_education   ,imd_band            ,age_band            ,num_of_prev_attempts ,studied_credits     ,disability ,final_result        ,avrage_assessment   ,number_of_assessments_taken ,date_registration   ,date_unregistration    ,total_click_count   ,total_click_sum       ,total_click_average    ,code_presentation_2013J ,code_presentation_2014B ,code_presentation_2014J ,region_East Midlands Region ,region_Ireland ,region_London Region ,region_North Region ,region_North Western Region ,region_Scotland ,region_South East Region ,region_South Region ,region_South West Region ,region_Wales ,region_West Midlands Region ,region_Yorkshire Region ,code_module_y_BBB ,code_module_y_CCC ,code_module_y_DDD ,code_module_y_EEE ,code_module_y_FFF ,code_module_y_GGG ,persona
    575983 ,     1 ,-0.9863027023686698 ,                    ,-0.6411854273388095 ,-0.340223760917696   ,0.979777152449264   ,         0 ,-1.254538213987033  ,0.0                 ,0.0                         ,0.779548712701754   ,-0.7935850828040254    ,-0.8362544460758483 ,-0.6851320907746475   ,0.7652528611533068     ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     1.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,Disengaged (High Risk)
   2088765 ,     0 ,1.681794071362671   ,1.6472262261536583  ,1.5595630705885342  ,-0.340223760917696   ,-0.481075635427032  ,         1 ,0.7475752859140278  ,0.9480257439223556  ,3.154578104871399           ,-0.3975945690817203 ,3.0708446177076863e-16 ,10.84512824735354   ,8.973549667387012     ,0.3236219297905566     ,                    0.0 ,                    1.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                1.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Star Student
    570967 ,     0 ,-0.9863027023686698 ,-0.9779224507358056 ,1.5595630705885342  ,-0.340223760917696   ,-0.481075635427032  ,         0 ,0.7475752859140278  ,-0.538044249614621  ,-0.8814527292634152         ,-1.7776935891037249 ,3.0708446177076863e-16 ,-0.1813924740877325 ,-0.1418727266744199   ,0.4105212669999028     ,                    0.0 ,                    1.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 1.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Star Student
    361411 ,     0 ,1.681794071362671   ,-0.5403976712542281 ,1.5595630705885342  ,-0.340223760917696   ,-0.481075635427032  ,         0 ,0.7475752859140278  ,-0.3181484510482908 ,-0.6292008021299894         ,-0.1946388308431903 ,3.0708446177076863e-16 ,-0.574309657280602  ,-0.4226928866886353   ,0.9144156162920168     ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            1.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Ghost Achiever
    201327 ,     1 ,1.681794071362671   ,1.6472262261536583  ,1.5595630705885342  ,-0.340223760917696   ,-1.21150202936518   ,         0 ,-0.2534814640365025 ,-3.162607006696632  ,-0.3769488749965635         ,1.083982320059549   ,3.0708446177076863e-16 ,-0.3710766314911868 ,-0.2470526411524715   ,0.7658313850904964     ,                    0.0 ,                    1.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        1.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Disengaged (High Risk)
    476497 ,     1 ,0.3477456844970005  ,0.3346518877089265  ,-0.6411854273388095 ,-0.340223760917696   ,-0.481075635427032  ,         0 ,-0.2534814640365025 ,-0.9991160853182176 ,-1.1337046563968411         ,-1.5747378508651946 ,3.0708446177076863e-16 ,-0.578825946742589  ,-0.515108248438768    ,0.0748236963619242     ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                1.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,Disengaged (High Risk)
    551814 ,     1 ,-0.9863027023686698 ,1.6472262261536583  ,-0.6411854273388095 ,-0.340223760917696   ,0.249350758511116   ,         0 ,0.7475752859140278  ,0.5969018075019241  ,-0.8814527292634152         ,0.901322155644872   ,3.0708446177076863e-16 ,-0.2152646450526351 ,-0.4854944861099962   ,-1.179250671263814     ,                    0.0 ,                    1.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        1.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,Ghost Achiever
    648082 ,     0 ,-0.9863027023686698 ,-0.5403976712542281 ,-0.6411854273388095 ,-0.340223760917696   ,0.979777152449264   ,         0 ,-0.2534814640365025 ,1.9091831860429296  ,-1.6382085106636928         ,-1.8791714582229897 ,3.0708446177076863e-16 ,-0.8227055776898873 ,-0.707087121466668    ,-0.0559836613972484    ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Disengaged (High Risk)
    618642 ,     0 ,-0.9863027023686698 ,-1.4154472302173828 ,1.5595630705885342  ,-0.340223760917696   ,0.249350758511116   ,         0 ,-1.254538213987033  ,0.0                 ,0.0                         ,-0.9658706361496046 ,-3.4731194262831       ,0.0                 ,-1.16092930765434e-16 ,3.9160457599383123e-16 ,                    0.0 ,                    1.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 1.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,Struggling (High Priority)
    528363 ,     1 ,1.681794071362671   ,-0.5403976712542281 ,1.5595630705885342  ,-0.340223760917696   ,-0.481075635427032  ,         0 ,-1.254538213987033  ,0.490500614647248   ,-1.385956583530267          ,-1.8588758843991369 ,2.188477331713009      ,-0.165585460970778  ,-0.2184600430419332   ,-0.0166583977044692    ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     1.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,Struggling (High Priority)
    687698 ,     1 ,1.681794071362671   ,-1.4154472302173828 ,-0.6411854273388095 ,-0.340223760917696   ,0.979777152449264   ,         0 ,0.7475752859140278  ,-1.4530945081648357 ,-0.6292008021299894         ,1.327529205945785   ,3.0708446177076863e-16 ,-0.8068985645729327 ,-0.7387432122319069   ,-0.9888353321800726    ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Ghost Achiever
    347410 ,     0 ,-0.9863027023686698 ,                    ,-0.6411854273388095 ,-0.340223760917696   ,1.3449903494183382  ,         0 ,-1.254538213987033  ,0.0                 ,0.0                         ,-1.0876440790927226 ,-2.198179698337411     ,0.0                 ,-1.16092930765434e-16 ,3.9160457599383123e-16 ,                    0.0 ,                    0.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         1.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,Struggling (High Priority)
    607600 ,     1 ,-0.9863027023686698 ,-0.9779224507358056 ,-0.6411854273388095 ,-0.340223760917696   ,-0.481075635427032  ,         0 ,-1.254538213987033  ,0.462126963219334   ,-0.6292008021299894         ,0.901322155644872   ,-0.7935850828040254    ,0.5796023002570777  ,0.6536141993294847    ,0.7793056160555512     ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                1.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Struggling (High Priority)
    686268 ,     1 ,0.3477456844970005  ,1.2097014466720812  ,-0.6411854273388095 ,-0.340223760917696   ,0.979777152449264   ,         0 ,0.7475752859140278  ,-0.8015138700166763 ,1.6410665420708437          ,0.3736372362246938  ,3.0708446177076863e-16 ,0.7354142866956294  ,0.227278138216994     ,-0.5190636449587144    ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                1.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Star Student
    646006 ,     0 ,0.3477456844970005  ,-0.5403976712542281 ,-0.6411854273388095 ,-0.340223760917696   ,0.249350758511116   ,         1 ,-1.254538213987033  ,0.3911928346495499  ,-0.6292008021299894         ,-1.5950334246890476 ,2.966406657239192      ,0.1347477882513577  ,0.1629447924682829    ,0.5353120037377385     ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 1.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,Struggling (High Priority)
    539408 ,     1 ,-0.9863027023686698 ,-1.4154472302173828 ,-0.6411854273388095 ,-0.340223760917696   ,-1.21150202936518   ,         0 ,-1.254538213987033  ,-2.8434034281326035 ,-1.6382085106636928         ,0.901322155644872   ,-0.7935850828040254    ,-0.8498033144618093 ,-0.636116208299439    ,2.51421133726862       ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        1.0 ,                    0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Disengaged (High Risk)
    552747 ,     0 ,-0.9863027023686698 ,-0.1028728917726508 ,1.5595630705885342  ,-0.340223760917696   ,-0.481075635427032  ,         0 ,0.7475752859140278  ,1.459933705100965   ,-0.3769488749965635         ,-1.3108953911551056 ,3.0708446177076863e-16 ,2.322890032584062   ,1.3561751814741398    ,-0.3341206951730786    ,                    1.0 ,                    0.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,Star Student
    154011 ,     0 ,0.3477456844970005  ,-0.9779224507358056 ,-0.6411854273388095 ,-0.340223760917696   ,-0.481075635427032  ,         0 ,0.7475752859140278  ,0.4453607146482942  ,0.8843107606705659          ,0.82013986034946    ,3.0708446177076863e-16 ,-0.4681768549239073 ,-0.4798780829097119   ,-0.2958436740911074    ,                    1.0 ,                    0.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     1.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Ghost Achiever
    500016 ,     0 ,-0.9863027023686698 ,-0.5403976712542281 ,1.5595630705885342  ,-0.340223760917696   ,2.44062994032556    ,         0 ,0.7475752859140278  ,0.6465556975007731  ,0.63205883353714            ,-0.0322742402523662 ,3.0708446177076863e-16 ,-0.4997908811578164 ,-0.6264151482262207   ,-1.2982871165948822    ,                    1.0 ,                    0.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 1.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Ghost Achiever
    360278 ,     1 ,-0.9863027023686698 ,-0.9779224507358056 ,1.5595630705885342  ,-0.340223760917696   ,-0.481075635427032  ,         0 ,-1.254538213987033  ,0.0                 ,0.0                         ,-0.3772989952578673 ,-0.707148491078894     ,-0.8181892882279003 ,-0.7132141067760691   ,-0.2730954002063985    ,                    0.0 ,                    0.0 ,                    1.0 ,                        1.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,Disengaged (High Risk)
    632281 ,     0 ,0.3477456844970005  ,                    ,1.5595630705885342  ,-0.340223760917696   ,-0.481075635427032  ,         0 ,0.7475752859140278  ,0.0648958432285435  ,-0.6292008021299894         ,-1.3108953911551056 ,3.0708446177076863e-16 ,-0.7278634989881602 ,-0.6672617169555611   ,-0.4990445475556453    ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        1.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Ghost Achiever
    379844 ,     1 ,-0.9863027023686698 ,-0.9779224507358056 ,1.5595630705885342  ,-0.340223760917696   ,-1.21150202936518   ,         0 ,0.7475752859140278  ,0.971276374953562   ,0.3798069064037141          ,0.5157062529916648  ,3.0708446177076863e-16 ,-0.6646354465203421 ,-0.5559548171681085   ,0.3738156762880644     ,                    1.0 ,                    0.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     1.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,Ghost Achiever
    118050 ,     1 ,-0.9863027023686698 ,0.3346518877089265  ,-0.6411854273388095 ,-0.340223760917696   ,0.249350758511116   ,         0 ,0.7475752859140278  ,0.1229328575129119  ,0.8843107606705659          ,-1.2094175220358403 ,3.0708446177076863e-16 ,-0.2175227897836286 ,-0.2118224756234154   ,0.2118942910937004     ,                    1.0 ,                    0.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,Ghost Achiever
    571686 ,     1 ,-0.9863027023686698 ,1.2097014466720812  ,-0.6411854273388095 ,-0.340223760917696   ,-0.481075635427032  ,         0 ,0.7475752859140278  ,1.4658448824817791  ,-0.8814527292634152         ,-0.2352299784908963 ,3.0708446177076863e-16 ,-0.2513949607485311 ,-0.1990579228954965   ,0.423015579853005      ,                    1.0 ,                    0.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                1.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,Ghost Achiever
    538202 ,     1 ,-0.9863027023686698 ,0.3346518877089265  ,-0.6411854273388095 ,-0.340223760917696   ,-0.481075635427032  ,         1 ,0.7475752859140278  ,-0.7449354579431577 ,1.1365626878039918          ,0.3330460885769878  ,3.0708446177076863e-16 ,0.1573292355612928  ,0.6204263622368956    ,2.025815726934831      ,                    0.0 ,                    0.0 ,                    0.0 ,                        1.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,Star Student
    632801 ,     1 ,0.3477456844970005  ,0.3346518877089265  ,-0.6411854273388095 ,-0.340223760917696   ,0.249350758511116   ,         0 ,-0.2534814640365025 ,1.3417101574846568  ,-1.6382085106636928         ,0.860731007997166   ,3.0708446177076863e-16 ,-0.7888334067249847 ,-0.7116823604487188   ,-0.6321010371698598    ,                    0.0 ,                    1.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 1.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,Disengaged (High Risk)
    607703 ,     1 ,-0.9863027023686698 ,-0.5403976712542281 ,-0.6411854273388095 ,-0.340223760917696   ,-0.481075635427032  ,         0 ,-1.254538213987033  ,0.0                 ,0.0                         ,0.0                 ,-4.423921935259545     ,0.0                 ,-1.16092930765434e-16 ,3.9160457599383123e-16 ,                    0.0 ,                    1.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            1.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Struggling (High Priority)
   2484726 ,     0 ,1.681794071362671   ,1.6472262261536583  ,1.5595630705885342  ,-0.340223760917696   ,-0.481075635427032  ,         0 ,0.7475752859140278  ,0.1358299717983276  ,-0.3769488749965635         ,0.0692036288668987  ,3.0708446177076863e-16 ,1.3676948113738103  ,0.3064183651300911    ,-1.0290158337742128    ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                1.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,Star Student
    685206 ,     1 ,0.3477456844970005  ,-0.9779224507358056 ,-0.6411854273388095 ,-0.340223760917696   ,0.979777152449264   ,         0 ,1.748632035864558   ,1.6875140342623542  ,0.1275549792702882          ,0.2112726456338697  ,3.0708446177076863e-16 ,-0.197199487204687  ,0.2788469312377863    ,2.5529120754068746     ,                    0.0 ,                    0.0 ,                    1.0 ,                        0.0 ,           0.0 ,                 1.0 ,                0.0 ,                        0.0 ,            0.0 ,                     0.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Star Student
    490769 ,     0 ,0.3477456844970005  ,-0.1028728917726508 ,-0.6411854273388095 ,-0.340223760917696   ,-0.481075635427032  ,         0 ,-1.254538213987033  ,-1.4672813338787924 ,-0.6292008021299894         ,-1.7371024414560188 ,2.793533473788929      ,-0.583342236204576  ,-0.4058436770877824   ,1.162374800277941      ,                    0.0 ,                    1.0 ,                    0.0 ,                        0.0 ,           0.0 ,                 0.0 ,                0.0 ,                        0.0 ,            0.0 ,                     1.0 ,                0.0 ,                     0.0 ,         0.0 ,                        0.0 ,                    0.0 ,              0.0 ,              1.0 ,              0.0 ,              0.0 ,              0.0 ,              0.0 ,Disengaged (High Risk)
